fuel_type,body_type,kilometer,transmission_type,owner_no,brand,model,model_year,price,registration_year,seats_count,RDO_no,car_engine_cc,mileage,color,gear_box,location,age
Diesel,Sedan,100000,Manual,2,Volkswagen,Volkswagen Vento,2012,425000.0,2012,5,KA53,1598,20.54,Blue,5,bangalore,11
Petrol,Sedan,30000,Manual,1,Honda,Honda City,2019,1070000.0,2019,5,,1497,17.4,Others,5,bangalore,4
Petrol,SUV,49690,Manual,2,Ford,Ford Ecosport,2018,1025000.0,2018,5,KA20,1496,15.9,Blue,5,bangalore,5
Diesel,SUV,110000,Manual,1,Mahindra,Mahindra XUV500,2016,1000000.0,2016,7,KA12,2179,16.0,White,6,bangalore,7
Petrol,Sedan,50000,Manual,1,Fiat,Fiat Linea,2009,375000.0,2009,5,KA03,1368,16.0,Gray,6,bangalore,14
Petrol,Sedan,50000,Manual,1,Fiat,Fiat Linea,2009,375000.0,2009,5,KA03,1368,16.0,Gray,6,bangalore,14
Petrol,SUV,55702,Automatic,1,Ford,Ford Ecosport,2018,844000.0,2018,5,KA03,1497,14.8,Silver,6,bangalore,5
Diesel,Hatchback,45046,Manual,1,Hyundai,Hyundai i20 Active,2016,764000.0,2016,5,KA04,1396,21.19,Brown,6,bangalore,7
Petrol,Hatchback,53000,Manual,2,Maruti,Maruti Ritz,2014,420000.0,2014,5,KA03,1197,18.5,Silver,5,bangalore,9
Diesel,Hatchback,94695,Manual,1,Maruti,Maruti Baleno,2016,684000.0,2016,5,KA05,1248,27.39,Red,5,bangalore,7
Petrol,Hatchback,22162,Manual,1,Maruti,Maruti Baleno,2019,802999.9999999999,2019,5,KA05,1197,21.4,Silver,5,bangalore,4
Petrol,Hatchback,70000,Manual,2,Hyundai,Hyundai Santro Xing,2010,320000.0,2010,5,KA03,1086,17.92,Others,5,bangalore,13
Diesel,Sedan,115331,Manual,1,Honda,Honda City,2017,803999.9999999999,2018,5,KA01,1498,26.0,Silver,6,bangalore,5
Diesel,Sedan,70000,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2013,1400000.0,2013,5,,2148,10.0,Others,5,bangalore,10
Petrol,Hatchback,42233,Manual,2,Maruti,Maruti Swift,2016,548000.0,2016,5,KA05,1197,22.38,White,5,bangalore,7
Petrol,Hatchback,20941,Manual,1,Hyundai,Hyundai Grand i10,2019,619000.0,2019,5,KA05,1197,18.9,Others,5,bangalore,4
Diesel,SUV,50000,Manual,2,Maruti,Maruti Vitara Brezza,2018,1000000.0,2018,5,KA04,1248,24.3,Red,5,bangalore,5
Petrol,SUV,46602,Manual,1,Honda,Honda WR-V,2018,865000.0,2018,5,KA03,1199,17.5,Brown,5,bangalore,5
Diesel,SUV,50000,Automatic,2,Mahindra Ssangyong,Mahindra Ssangyong Rexton,2014,1000000.0,2014,7,KL07,2696,11.18,White,5,bangalore,9
Diesel,Hatchback,104000,Manual,2,Maruti,Maruti Swift,2014,535000.0,2014,5,KA51,1248,25.2,Red,5,bangalore,9
Diesel,SUV,90000,Manual,1,Ford,Ford Ecosport,2018,975000.0,2018,5,KA51,1498,23.0,Brown,5,bangalore,5
Petrol,Hatchback,50035,Manual,1,Maruti,Maruti Baleno,2017,699000.0,2017,5,KA03,1197,21.4,Blue,5,bangalore,6
Petrol,SUV,80000,Manual,1,Tata,Tata Nexon,2021,1150000.0,2021,5,,1199,17.57,Gray,6,bangalore,2
Petrol,Hatchback,90000,Manual,2,Hyundai,Hyundai i20,2015,625000.0,2015,5,KA03,1197,18.6,Maroon,5,bangalore,8
Diesel,Sedan,90000,Automatic,4,Mercedes-Benz,Mercedes-Benz E-Class,2011,1000000.0,2011,5,KA04,2143,14.21,Others,5,bangalore,12
Diesel,Sedan,120000,Manual,1,Toyota,Toyota Corolla Altis,2011,600000.0,2011,5,,1364,21.43,Silver,6,bangalore,12
Petrol,Sedan,25170,Manual,1,Maruti,Maruti Swift Dzire,2015,675000.0,2015,5,KA41,1197,22.41,Blue,5,bangalore,8
Petrol,Sedan,25022,Manual,1,Maruti,Maruti Ciaz,2021,893000.0,2021,5,KA01,1462,20.65,Others,5,bangalore,2
Diesel,Hatchback,100000,Manual,2,Maruti,Maruti Swift,2012,420000.0,2012,5,KA04,1248,22.9,Others,5,bangalore,11
Petrol,Sedan,26367,Manual,1,Maruti,Maruti Ciaz,2020,941000.0,2020,5,KA51,1462,20.65,Others,5,bangalore,3
Petrol,Sedan,76567,Automatic,2,Hyundai,Hyundai Elantra,2015,630000.0,2015,5,KA51,1797,14.5,Silver,6,bangalore,8
Diesel,MUV,120000,Manual,2,Toyota,Toyota Innova,2013,1275000.0,2013,7,,2494,12.99,Others,5,bangalore,10
Petrol,Hatchback,36459,Automatic,2,Hyundai,Hyundai Grand i10,2015,525000.0,2015,5,KA03,1197,18.9,Red,4,bangalore,8
Diesel,SUV,93725,Manual,1,Maruti,Maruti SX4 S Cross,2016,750000.0,2016,5,KA04,1248,23.65,Grey,5,bangalore,7
Petrol,Sedan,115599,Automatic,2,Maruti,Maruti Ciaz,2016,632000.0,2016,5,KA03,1373,19.12,Silver,4,bangalore,7
Petrol,Sedan,43469,Manual,1,Maruti,Maruti Swift Dzire,2015,645000.0,2016,5,KA52,1197,22.41,Red,5,bangalore,7
Petrol,Sedan,70000,Manual,4,Ford,Ford Ikon,2005,500000.0,2005,5,,1299,13.8,Others,5,bangalore,18
Diesel,SUV,77000,Automatic,2,BMW,BMW X5,2019,6795000.0,2019,5,KA05,2993,13.38,White,8,bangalore,4
Diesel,SUV,100000,Manual,1,Maruti,Maruti Vitara Brezza,2018,850000.0,2018,5,KA51,1248,24.3,Red,5,bangalore,5
Petrol,Sedan,72000,Manual,1,Mitsubishi,Mitsubishi Cedia,2008,299000.0,2008,5,KA51,1999,14.7,Silver,5,bangalore,15
Diesel,Sedan,77000,Automatic,1,Jaguar,Jaguar XF,2013,2095000.0,2013,5,KA51,2179,16.36,Blue,8,bangalore,10
Diesel,SUV,87101,Automatic,1,Audi,Audi Q7,2013,2800000.0,2013,7,KA51,2967,12.07,White,8,bangalore,10
Petrol,Hatchback,40771,Manual,2,Volkswagen,Volkswagen Polo,2021,999000.0,2021,5,KA19,999,18.24,Silver,6,bangalore,2
Petrol,Hatchback,28000,Manual,1,Honda,Honda Jazz,2018,825000.0,2018,5,KA55,1199,18.7,Silver,5,bangalore,5
Petrol,Hatchback,40000,Manual,3,Maruti,Maruti Wagon R,2008,250000.0,2008,5,KA02,1061,18.9,Silver,5,bangalore,15
Petrol,SUV,26000,Automatic,1,Hyundai,Hyundai Venue,2020,1295000.0,2020,5,KA03,998,18.15,White,7,bangalore,3
Petrol,Hatchback,76032,Manual,1,Maruti,Maruti Wagon R,2012,329000.0,2012,5,KA04,998,18.9,Silver,5,bangalore,11
Petrol,Sedan,113780,Manual,1,Maruti,Maruti Ciaz,2018,666000.0,2018,5,KA07,1462,21.56,Blue,5,bangalore,5
Diesel,Sedan,24000,Automatic,1,Audi,Audi A3,2019,2290000.0,2020,5,HR26,1968,20.38,White,6,bangalore,3
Diesel,SUV,65812,Manual,2,Hyundai,Hyundai Venue,2020,1026000.0,2020,5,KA17,1493,23.7,White,6,bangalore,3
Petrol,SUV,10000,Automatic,1,Skoda,Skoda Kushaq,2022,1700000.0,2022,5,KA01,999,17.2,Red,6,bangalore,1
Petrol,Hatchback,39959,Manual,1,Maruti,Maruti Baleno,2016,681000.0,2016,5,KA01,1197,21.4,Orange,5,bangalore,7
Petrol,SUV,10000,Automatic,1,Hyundai,Hyundai Alcazar,2022,1689999.9999999998,2022,7,KA51,1999,14.2,Others,6,bangalore,1
Petrol,Hatchback,65484,Manual,3,Maruti,Maruti Alto K10,2016,318000.0,2017,5,KA50,998,24.39,Others,5,bangalore,6
Petrol,Hatchback,49174,Manual,1,Maruti,Maruti Baleno,2017,688000.0,2017,5,KA03,1197,21.4,Red,5,bangalore,6
Petrol,SUV,20000,Manual,1,Volkswagen,Volkswagen Taigun,2022,1300000.0,2022,5,,999,20.08,Red,6,bangalore,1
Petrol,Hatchback,50000,Manual,1,Hyundai,Hyundai i10,2009,265000.0,2009,5,KA01,1197,20.36,Others,5,bangalore,14
Petrol,Sedan,40000,Automatic,2,Maruti,Maruti Swift Dzire,2018,645000.0,2018,5,KA01,1197,22.0,Others,5,bangalore,5
Petrol,SUV,30000,Automatic,1,Hyundai,Hyundai Alcazar,2022,2000000.0,2022,7,KA16,1999,14.2,White,6,bangalore,1
Petrol,Coupe,50000,Automatic,3,BMW,BMW 3 Series,2007,900000.0,2007,5,,2497,10.9,Others,6,bangalore,16
Petrol,Hatchback,80000,Manual,1,Maruti,Maruti Swift,2020,620000.0,2020,5,,1197,21.21,Others,5,bangalore,3
Petrol,SUV,20000,Manual,1,MG,MG Astor,2022,1470000.0,2022,5,KA02,1498,15.43,Others,5,bangalore,1
Cng,Sedan,70000,Manual,1,Hyundai,Hyundai Accent,2010,220000.00000000003,2010,5,TN33,1495,13.2,Others,5,bangalore,13
Diesel,Sedan,90000,Automatic,1,Audi,Audi A4,2014,1475000.0,2014,5,KA50,1968,17.11,Others,8,bangalore,9
Petrol,Hatchback,40000,Manual,1,Renault,Renault KWID,2020,415000.00000000006,2020,5,KA04,999,21.74,Blue,5,bangalore,3
Petrol,Hatchback,63797,Manual,1,Honda,Honda Jazz,2016,610000.0,2016,5,KA41,1199,18.7,Brown,5,bangalore,7
Petrol,Hatchback,60216,Manual,2,Hyundai,Hyundai Grand i10,2018,560000.0,2018,5,KA06,1197,18.9,Red,5,bangalore,5
Petrol,Hatchback,10000,Automatic,2,Maruti,Maruti Alto K10,2015,425000.0,2015,5,KA02,998,23.95,Others,5,bangalore,8
Petrol,Hatchback,38153,Manual,1,Maruti,Maruti Baleno,2016,686000.0,2016,5,KA03,1197,21.4,Silver,5,bangalore,7
Petrol,Hatchback,76485,Manual,1,Maruti,Maruti Swift,2015,517000.0,2015,5,KA53,1197,22.38,Silver,5,bangalore,8
Petrol,Hatchback,40000,Manual,2,Maruti,Maruti Wagon R,2015,385000.0,2015,5,,998,20.51,Others,5,bangalore,8
Petrol,Hatchback,40623,Manual,1,Maruti,Maruti Baleno,2016,675000.0,2016,5,KA05,1197,21.4,Blue,5,bangalore,7
Diesel,Sedan,18000,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2018,3300000.0,2018,5,,2143,19.27,Red,9,bangalore,5
Petrol,Hatchback,88051,Manual,1,Maruti,Maruti Swift,2014,499000.0,2014,5,KA02,1197,22.38,Red,5,bangalore,9
Petrol,Hatchback,16522,Manual,1,Maruti,Maruti Swift,2022,774000.0,2022,5,KA52,1197,22.38,Others,5,bangalore,1
Diesel,SUV,70000,Manual,2,Jeep,Jeep Compass,2019,1475000.0,2019,5,KA03,1956,16.3,Others,6,bangalore,4
Petrol,Hatchback,80000,Manual,3,Maruti,Maruti Wagon R,2008,240000.0,2008,5,,1061,18.9,Others,5,bangalore,15
Diesel,SUV,50000,Manual,1,Hyundai,Hyundai Venue,2019,1025000.0,2019,5,,1396,23.7,Others,6,bangalore,4
Petrol,SUV,10000,Manual,1,Tata,Tata Nexon,2023,1400000.0,2023,5,KA51,1199,17.33,Others,6,bangalore,0
Petrol,Hatchback,57000,Manual,2,Hyundai,Hyundai EON,2013,285000.0,2013,5,KA03,814,21.1,Silver,5,bangalore,10
Diesel,SUV,110000,Manual,1,Mahindra,Mahindra XUV500,2016,1000000.0,2016,7,,2179,16.0,Others,6,bangalore,7
Petrol,Hatchback,10000,Manual,1,Maruti,Maruti Baleno,2019,780000.0,2019,5,KA05,1197,21.4,Red,5,bangalore,4
Petrol,Hatchback,50000,Manual,2,Maruti,Maruti Swift,2012,475000.0,2012,5,KA19,1197,18.6,Others,5,bangalore,11
Diesel,SUV,120000,Manual,1,Mahindra,Mahindra XUV300,2019,750000.0,2019,5,KA41,1497,20.0,Red,6,bangalore,4
Petrol,Hatchback,35469,Manual,1,Hyundai,Hyundai Grand i10,2014,555000.0,2015,5,KA01,1197,18.9,Grey,5,bangalore,8
Petrol,Hatchback,40073,Manual,2,Honda,Honda Jazz,2017,607000.0,2017,5,KA03,1199,18.7,Others,5,bangalore,6
Petrol,Hatchback,65730,Manual,2,Hyundai,Hyundai Grand i10,2017,513999.99999999994,2017,5,KA06,1197,18.9,Red,5,bangalore,6
Petrol,Sedan,120000,Manual,2,Maruti,Maruti Baleno,2005,250000.0,2005,5,KA22,1590,15.4,Silver,5,bangalore,18
Petrol,Hatchback,36184,Manual,2,Maruti,Maruti Baleno,2016,705000.0,2016,5,KA53,1197,21.4,Silver,5,bangalore,7
Petrol,Hatchback,69310,Manual,1,Maruti,Maruti Baleno,2016,653000.0,2016,5,KA05,1197,21.4,White,5,bangalore,7
Petrol,Sedan,55643,Automatic,1,Honda,Honda City,2015,872000.0000000001,2015,5,KA02,1497,18.0,White,5,bangalore,8
Petrol,Hatchback,62803,Automatic,2,Hyundai,Hyundai Grand i10,2017,564000.0,2017,5,KA05,1197,18.9,Red,4,bangalore,6
Diesel,Hatchback,90000,Manual,2,Volkswagen,Volkswagen Polo,2011,370000.0,2011,5,KA14,1199,22.07,Others,5,bangalore,12
Petrol,Hatchback,68656,Manual,1,Maruti,Maruti Swift,2015,550000.0,2015,5,KA53,1197,22.38,Silver,5,bangalore,8
Petrol,Hatchback,77501,Manual,3,Honda,Honda Jazz,2016,517000.0,2016,5,KA02,1199,18.7,Brown,5,bangalore,7
Petrol,Sedan,40000,Manual,1,Maruti,Maruti Swift Dzire,2016,620000.0,2016,5,KA03,1197,20.85,Others,5,bangalore,7
Petrol,Sedan,40000,Manual,1,Maruti,Maruti Swift Dzire,2016,620000.0,2016,5,KA03,1197,20.85,Others,5,bangalore,7
Petrol,Sedan,48325,Automatic,1,Honda,Honda City,2014,750000.0,2014,5,KA05,1497,18.0,White,5,bangalore,9
Petrol,SUV,30000,Manual,1,Tata,Tata Nexon,2022,1220000.0,2022,5,KA01,1199,17.57,Others,6,bangalore,1
Diesel,Hatchback,100000,Automatic,2,Mercedes-Benz,Mercedes-Benz B Class,2013,1350000.0,2013,5,KA51,2143,14.8,White,7,bangalore,10
Petrol,Hatchback,69000,Manual,1,Maruti,Maruti Swift,2015,575000.0,2015,5,KA03,1197,22.0,White,5,bangalore,8
Diesel,SUV,110000,Manual,1,Jeep,Jeep Compass,2018,1250000.0,2018,5,,1956,17.1,Others,6,bangalore,5
Petrol,Sedan,50000,Manual,2,Hyundai,Hyundai Verna,2016,868000.0,2016,5,KA53,1591,17.01,Others,5,bangalore,7
Diesel,MUV,60000,Automatic,1,Kia,Kia Carnival,2020,3000000.0,2020,8,KA01,2199,14.11,White,8,bangalore,3
Petrol,Hatchback,20000,Manual,1,Hyundai,Hyundai i20,2021,980000.0000000001,2021,5,,998,20.0,Others,6,bangalore,2
Petrol,Hatchback,14999,Automatic,1,Maruti,Maruti Swift,2022,900000.0,2022,5,KA05,1197,22.56,White,5,bangalore,1
Petrol,Hatchback,90773,Manual,2,Honda,Honda Jazz,2016,550000.0,2016,5,KA05,1199,18.7,White,5,bangalore,7
Diesel,Sedan,90000,Manual,1,Skoda,Skoda Rapid,2012,450000.0,2012,5,,1598,20.5,Gray,5,bangalore,11
Petrol,Hatchback,64917,Manual,2,Maruti,Maruti Swift,2017,610000.0,2017,5,KA02,1197,20.4,White,5,bangalore,6
Petrol,Hatchback,70235,Manual,1,Honda,Honda Jazz,2017,543000.0,2017,5,KA03,1199,18.7,Brown,5,bangalore,6
Petrol,Hatchback,30000,Manual,1,Hyundai,Hyundai i20,2021,980000.0000000001,2021,5,,998,20.0,Others,6,bangalore,2
Petrol,Hatchback,78782,Manual,1,Honda,Honda Jazz,2016,535000.0,2016,5,KA51,1199,18.7,Brown,5,bangalore,7
Diesel,SUV,164000,Manual,2,Mahindra,Mahindra XUV500,2014,850000.0,2014,7,KA05,2179,15.1,O Purple,6,bangalore,9
Petrol,Sedan,72136,Manual,2,Maruti,Maruti Ciaz,2016,661000.0,2016,5,KA03,1373,20.73,Silver,5,bangalore,7
Petrol,Hatchback,52486,Manual,2,Maruti,Maruti Swift,2015,505000.0,2015,5,KA35,1197,22.38,Others,5,bangalore,8
Diesel,Sedan,150000,Automatic,1,Skoda,Skoda Laura,2007,450000.0,2007,5,KA51,1896,15.6,Black,6,bangalore,16
Petrol,SUV,36887,Manual,1,Honda,Honda WR-V,2017,865000.0,2017,5,KA02,1199,17.5,Silver,5,bangalore,6
Petrol,SUV,47962,Manual,1,Hyundai,Hyundai Venue,2019,999000.0,2019,5,KA51,998,18.27,Blue,6,bangalore,4
Diesel,SUV,135000,Manual,1,Nissan,Nissan Terrano,2014,595000.0,2014,5,KA51,1461,20.45,Silver,5,bangalore,9
Petrol,Sedan,47398,Automatic,2,Skoda,Skoda Superb,2018,2365000.0,2018,5,KA01,1798,14.67,Brown,7,bangalore,5
Petrol,Sedan,50000,Manual,2,Fiat,Fiat Linea,2012,400000.0,2012,5,KA03,1368,14.6,Gray,6,bangalore,11
Diesel,Sedan,100000,Manual,1,Maruti,Maruti Swift Dzire,2012,550000.0,2012,5,,1248,19.3,White,5,bangalore,11
Diesel,SUV,55000,Automatic,1,BMW,BMW X4,2020,6050000.0,2020,5,KA03,2993,14.71,White,8,bangalore,3
Diesel,SUV,110000,Automatic,2,BMW,BMW X3,2011,1600000.0,2011,5,KA51,1995,16.55,Black,5,bangalore,12
Petrol,Hatchback,90000,Automatic,3,Volkswagen,Volkswagen Polo,2013,520000.0,2013,5,KA03,1197,17.21,Others,7,bangalore,10
Petrol,Hatchback,116624,Manual,1,Maruti,Maruti Baleno,2016,616000.0,2016,5,KA21,1197,21.4,Blue,5,bangalore,7
Petrol,Sedan,54561,Manual,2,Maruti,Maruti Ciaz,2019,795000.0,2019,5,KA51,1462,21.56,Silver,5,bangalore,4
Diesel,MUV,120000,Manual,2,Toyota,Toyota Innova,2013,1275000.0,2013,7,KA03,2494,12.99,Others,5,bangalore,10
Petrol,Hatchback,65072,Manual,1,Honda,Honda Jazz,2016,624000.0,2016,5,KA01,1199,18.7,Red,5,bangalore,7
Petrol,Hatchback,133532,Manual,1,Hyundai,Hyundai Grand i10,2017,549000.0,2017,5,KA50,1197,18.9,Others,5,bangalore,6
Diesel,MUV,120000,Manual,3,Toyota,Toyota Innova,2010,760000.0,2010,7,KA03,2494,11.4,Others,5,bangalore,13
Petrol,Sedan,39886,Manual,1,Maruti,Maruti Swift Dzire,2013,524000.0,2013,5,KA51,1197,22.41,Orange,5,bangalore,10
Diesel,SUV,80000,Manual,1,Mahindra,Mahindra XUV500,2019,1650000.0,2019,7,KA02,2179,15.1,White,6,bangalore,4
Diesel,Hatchback,56976,Manual,2,Maruti,Maruti Swift,2015,583000.0,2015,5,KA02,1248,25.2,Others,5,bangalore,8
Petrol,Sedan,68303,Manual,2,Volkswagen,Volkswagen Vento,2020,1147000.0,2020,5,KA09,999,17.69,White,6,bangalore,3
Petrol,Hatchback,80000,Automatic,2,Mini,Mini Cooper,2013,1750000.0,2013,4,,1598,13.6,Red,6,bangalore,10
Diesel,Sedan,54000,Automatic,1,Skoda,Skoda Rapid,2016,825000.0,2016,5,KA01,1498,21.72,Grey,7,bangalore,7
Diesel,SUV,98500,Automatic,1,Land Rover,Land Rover Discovery Sport,2016,3150000.0,2016,7,KA04,2179,12.51,White,9,bangalore,7
Petrol,Hatchback,72348,Manual,1,Volkswagen,Volkswagen Polo,2018,755000.0,2018,5,KA03,1199,16.2,Grey,5,bangalore,5
Petrol,SUV,70000,Manual,1,Hyundai,Hyundai Creta,2015,875000.0,2015,5,KA51,1591,13.0,Silver,6,bangalore,8
Petrol,Hatchback,62696,Manual,1,Volkswagen,Volkswagen Polo,2021,855000.0000000001,2021,5,KA06,999,17.74,White,5,bangalore,2
Diesel,SUV,174000,Automatic,3,Toyota,Toyota Fortuner,2014,1845000.0,2014,7,KA05,2982,12.55,White,5,bangalore,9
Petrol,Hatchback,65000,Manual,1,Hyundai,Hyundai Grand i10,2016,525000.0,2016,5,KA01,1197,18.9,Orange,5,bangalore,7
Petrol,Hatchback,36000,Automatic,1,Hyundai,Hyundai Grand i10,2017,650000.0,2017,5,KA05,1197,18.9,Silver,4,bangalore,6
Diesel,MUV,199000,Manual,2,Toyota,Toyota Innova,2011,950000.0,2011,7,KA05,2494,12.8,White,5,bangalore,12
Petrol,Sedan,71905,Automatic,1,Honda,Honda City,2018,846000.0000000001,2018,5,KA01,1497,18.0,Brown,4,bangalore,5
Petrol,Hatchback,69748,Manual,2,Maruti,Maruti Swift,2013,424000.0,2013,5,KA09,1197,22.38,Red,5,bangalore,10
Petrol,Hatchback,44000,Manual,1,Maruti,Maruti Alto,2008,210000.0,2008,5,KA03,796,19.7,Maroon,5,bangalore,15
Petrol,Sedan,17875,Manual,2,Toyota,Toyota Yaris,2021,959000.0,2021,5,KA42,1496,17.1,Red,6,bangalore,2
Petrol,SUV,95678,Manual,1,Renault,Renault Duster,2020,889000.0,2021,5,KA32,1330,16.42,White,6,bangalore,2
Petrol,SUV,12003,Automatic,1,Renault,Renault Kiger,2022,850000.0,2022,5,,999,19.03,Silver,5,bangalore,1
Diesel,SUV,114427,Manual,2,Ford,Ford Ecosport,2018,836000.0,2018,5,KA09,1498,23.0,Red,5,bangalore,5
Petrol,SUV,20000,Automatic,1,Renault,Renault Kiger,2022,660000.0,2022,5,KA02,999,19.03,Others,5,bangalore,1
Petrol,Hatchback,64655,Manual,1,Honda,Honda Brio,2012,334000.0,2012,5,KA05,1198,19.4,White,5,bangalore,11
Petrol,SUV,46456,Manual,1,Mahindra,Mahindra KUV 100,2018,594000.0,2018,6,KA03,1198,18.15,Red,5,bangalore,5
Petrol,SUV,20000,Automatic,1,Renault,Renault Kiger,2021,991000.0,2021,5,,999,18.24,Others,4,bangalore,2
Diesel,SUV,50000,Manual,1,Jeep,Jeep Compass,2018,1450000.0,2018,5,KA03,1956,17.1,Others,6,bangalore,5
Diesel,Sedan,90000,Manual,4,Volkswagen,Volkswagen Vento,2011,219000.0,2011,5,KL24,1598,20.54,Others,5,bangalore,12
Diesel,SUV,20000,Manual,1,Hyundai,Hyundai Venue,2022,1285000.0,2022,5,,1493,14.0,Others,6,bangalore,1
Petrol,SUV,27000,Automatic,1,Volvo,Volvo XC40,2021,4195000.0,2021,5,KA01,1969,19.0,White,8,bangalore,2
Diesel,MUV,150000,Manual,3,Toyota,Toyota Innova,2008,455000.0,2008,8,KA01,2494,12.8,Others,5,bangalore,15
Petrol,Hatchback,10000,Manual,1,Maruti,Maruti Baleno,2022,825000.0,2022,5,KA05,1197,22.35,Others,5,bangalore,1
Petrol,Sedan,40000,Manual,1,Honda,Honda City,2018,825000.0,2018,5,KA51,1497,17.4,Others,5,bangalore,5
Diesel,SUV,40000,Manual,1,Ford,Ford Ecosport,2020,919999.9999999999,2020,5,KA51,1498,23.0,Blue,5,bangalore,3
Diesel,Sedan,20000,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2018,3300000.0,2018,5,,2143,19.27,Others,9,bangalore,5
Diesel,SUV,91598,Manual,2,Ford,Ford Ecosport,2017,729000.0,2017,5,KA09,1498,22.77,Red,5,bangalore,6
Petrol,Hatchback,57521,Manual,1,Maruti,Maruti Celerio,2015,432000.0,2015,5,KA42,998,25.24,Others,5,bangalore,8
Diesel,SUV,100000,Manual,1,Renault,Renault Duster,2016,700000.0,2016,5,KA04,1461,19.87,Others,5,bangalore,7
Petrol,Sedan,7598,Manual,1,Hyundai,Hyundai Verna,2021,1499000.0,2021,5,KA05,1497,17.7,Others,6,bangalore,2
Petrol,SUV,38520,Manual,1,Renault,Renault Duster,2017,762000.0,2017,5,KA41,1598,13.06,Brown,5,bangalore,6
Petrol,SUV,20000,Manual,1,MG,MG Astor,2022,1625000.0,2022,5,KA02,1498,15.43,Others,5,bangalore,1
Diesel,SUV,110455,Manual,2,Renault,Renault Duster,2014,632000.0,2014,5,KA01,1461,20.45,Brown,5,bangalore,9
Petrol,SUV,26901,Automatic,1,Hyundai,Hyundai Venue,2020,1218000.0,2020,5,KA03,998,18.15,Red,7,bangalore,3
Petrol,Hatchback,65376,Automatic,1,Hyundai,Hyundai Grand i10,2017,524000.0,2017,5,KA04,1197,18.9,White,4,bangalore,6
Diesel,SUV,28177,Manual,3,Mahindra,Mahindra XUV500,2018,1405000.0,2018,7,KA03,2179,15.1,Red,6,bangalore,5
Petrol,SUV,10000,Manual,1,Kia,Kia Sonet,2022,1390000.0,2022,5,,998,18.2,Others,6,bangalore,1
Petrol,SUV,30000,Automatic,1,MG,MG Hector,2021,1889999.9999999998,2021,5,KA51,1451,14.0,White,6,bangalore,2
Petrol,SUV,27000,Automatic,1,Hyundai,Hyundai Creta,2018,1275000.0,2018,5,KA04,1591,13.0,White,6,bangalore,5
Petrol,Hatchback,90000,Automatic,3,Hyundai,Hyundai i10,2010,275000.0,2010,5,KA01,1197,19.2,Others,4,bangalore,13
Petrol,Sedan,20000,Manual,1,Honda,Honda City,2022,1125000.0,2022,5,KA50,1497,17.4,Others,5,bangalore,1
Petrol,Sedan,82998,Automatic,1,Honda,Honda City,2016,650000.0,2016,5,KA01,1497,18.0,Red,5,bangalore,7
Petrol,Sedan,110000,Automatic,3,Audi,Audi A4,2010,700000.0,2010,5,KA51,1781,12.3,White,7,bangalore,13
Petrol,Sedan,14500,Manual,1,Honda,Honda City,2019,1100000.0,2019,5,,1497,17.14,Grey,5,bangalore,4
Diesel,Sedan,120000,Manual,3,Mahindra,Mahindra Verito,2016,260000.0,2016,5,KA05,1461,21.03,White,5,bangalore,7
Petrol,Hatchback,68000,Automatic,2,Hyundai,Hyundai i10,2010,395000.0,2010,5,KA51,1197,19.2,Silver,4,bangalore,13
Petrol,Sedan,25887,Manual,1,Hyundai,Hyundai Xcent,2019,681000.0,2019,5,KA63,1197,20.14,White,5,bangalore,4
Petrol,Hatchback,74094,Manual,1,Maruti,Maruti S-Presso,2020,405000.0,2020,5,KA04,998,21.7,Others,5,bangalore,3
Petrol,Hatchback,40000,Automatic,1,Honda,Honda Jazz,2018,765000.0,2018,5,KA03,1199,19.0,White,5,bangalore,5
Diesel,Hatchback,91045,Manual,1,Maruti,Maruti Ritz,2014,487000.0,2014,5,KA05,1248,23.2,Red,5,bangalore,9
Diesel,SUV,80033,Manual,1,Mahindra,Mahindra XUV500,2018,1474000.0,2019,7,KA51,2179,15.1,White,6,bangalore,4
Diesel,SUV,70000,Automatic,2,Mahindra,Mahindra XUV500,2017,1340000.0,2017,7,KA51,2179,16.0,Others,6,bangalore,6
Petrol,MUV,13957,Automatic,1,Renault,Renault Triber,2021,770000.0,2021,7,KA53,999,18.2,Blue,5,bangalore,2
Petrol,Hatchback,34140,Automatic,2,Maruti,Maruti Baleno,2018,818000.0,2018,5,KA03,1197,21.4,Grey,4,bangalore,5
Petrol,SUV,20056,Manual,1,Ford,Ford Ecosport,2017,724000.0,2017,5,KA02,1497,17.0,White,5,bangalore,6
Petrol,Hatchback,38233,Automatic,3,Maruti,Maruti Celerio,2016,468000.0,2016,5,KA51,998,26.0,Red,5,bangalore,7
Petrol,Sedan,100000,Manual,1,Volkswagen,Volkswagen Jetta,2013,500000.0,2013,5,KA03,1390,14.69,White,6,bangalore,10
Diesel,SUV,50000,Manual,2,Ford,Ford Ecosport,2016,600000.0,2016,5,,1498,22.77,Blue,5,bangalore,7
Diesel,SUV,70000,Manual,2,Mahindra,Mahindra XUV500,2017,1350000.0,2017,7,KA51,2179,16.0,Others,6,bangalore,6
Petrol,Hatchback,44000,Manual,1,Hyundai,Hyundai Grand i10,2016,525000.0,2016,5,KA04,1197,18.9,Orange,5,bangalore,7
